#,eDep [MeV],  Block 1,  Block 2,  Block 3,  Block 4, Block 5
3.76488,  20.3762,  30.074,  1044.46,  183.457
3.31502,  7.70635,  8.43589,  1190.64,  440.242
5.50788,  9.00895,  25.7478,  1389.39,  410.436
0,  0,  0,  0,  0
0,  9.70139,  0,  0,  0
0,  6.58331,  0,  0,  0
0,  8.67551,  0,  0,  0
0,  9.68485,  0,  0,  0
0,  9.95405,  0,  0,  0
0,  8.82354,  0,  0,  0
0,  8.40213,  0,  0,  0
0,  9.8064,  0,  0,  0
0,  10,  0,  0,  0
0,  10,  0,  0,  0
0,  0,  0,  0,  0
0,  8.93723,  0,  0,  0
0,  9.89796,  0,  0,  0
0,  9.49933,  0,  0,  0
0,  10,  0,  0,  0
0,  5.96151,  0,  0,  0
0,  8.51494,  0,  0,  0
0,  8.74345,  0,  0,  0
0,  9.94142,  0,  0,  0
0,  10,  0,  0,  0
0,  9.57036,  0,  0,  0
0,  9.07232,  0,  0,  0
0,  10,  0,  0,  0
0,  9.68375,  0,  0,  0
0,  9.90897,  0,  0,  0
0,  8.7898,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
0,  0,  0,  0,  0
